,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Feb-2025,3.72,"25,171,733",1.16,"14,137,926",0.63,"1,088,598",0.33,"5,916,603",0.20,"7,132,725",2.45,"9,957,432",0.12,"1,076,374",244.20,"16,099,371",243.05,"14,226,027",1.16,"1,873,344",177394.61,"6,497,660",0.28,16,3103.12,"57,097",-,-,4048.29,"563,082",1533.06,"140,881",7647.93,"3,540,103",161061.93,"2,196,482",1.15,13,1862.80,"193,068",15.67,494,-,-,1701.10,"192,387",146.03,186,5052.09,"201,522",3969.59,"167,208",1999.96,"62,125",1969.63,"105,083",1082.50,"34,314",803.42,"23,216",279.07,"11,098",6398.44,"19,236",4850.75,"14,404",1547.69,"4,833",641.84,969,905.86,"3,863",462.02,"540,834",462.02,"540,834",0.00,0,191169.95,"7,452,321",191414.16,"23,551,692",190952.14,"23,010,857",150031.46,"3,215,517",8703.42,"558,355",141328.04,"2,657,162",3635.80,"10,339,284",1003.69,"5,354,635",2632.11,"4,984,649",4497.97,"235,618",6.84,370,4473.77,"234,408",17.36,840,0.22,2,0.19,2,0.03,0,921.64,"23,605",921.64,"23,605",10949.92,-,1093.15,-,9856.77,-,13619.31,-,9006.43,-,4612.88,-,2.58,-,2.22,-,0.36,-,14.68,-,107.18,-,65.48,-,6496.91,"6,687"
,Jan-2025,4.88,"30,296,790",1.77,"17,807,347",1.10,"1,627,265",0.41,"7,288,494",0.25,"8,891,588",2.94,"11,164,125",0.17,"1,325,318",268.15,"17,499,363",266.89,"15,571,748",1.26,"1,927,615",186538.41,"7,000,487",0.31,18,2263.21,"52,280",-,-,4442.23,"606,420",1304.72,"145,699",8567.93,"3,848,033",169960.01,"2,348,037",1.38,16,1878.45,"199,535",15.79,486,-,-,1715.83,"198,857",146.83,193,5522.42,"223,090",4305.72,"184,126",2177.43,"69,429",2128.29,"114,697",1216.69,"38,963",910.91,"25,999",305.78,"12,965",6547.10,"19,496",4875.14,"14,700",1671.97,"4,796",701.18,"1,000",970.79,"3,796",516.61,"606,756",516.61,"606,756",0.00,0,201003.00,"8,049,363",201271.14,"25,548,726",200754.53,"24,941,970",158794.78,"3,451,865",9234.72,"607,541",149560.06,"2,844,325",4167.05,"11,639,721",1212.87,"6,130,804",2954.18,"5,508,917",4910.07,"251,938",7.79,412,4883.53,"250,646",18.75,879,0.27,3,0.24,3,0.03,0,915.09,"23,246",915.09,"23,246",10909.12,-,1088.73,-,9820.39,-,13466.32,-,8957.73,-,4508.59,-,2.57,-,2.21,-,0.36,-,14.74,-,103.53,-,64.43,-,6401.65,"6,587"
,Dec-2024,3.78,"27,448,820",1.49,"16,506,680",0.84,"1,348,782",0.41,"6,377,679",0.24,"8,780,219",2.16,"9,919,285",0.13,"1,022,855",262.29,"19,163,587",261.11,"17,161,423",1.17,"2,002,163",183786.41,"6,935,632",0.31,17,2451.41,"58,705",-,-,4411.64,"601,549",1315.94,"135,695",8307.02,"3,814,966",167300.09,"2,324,700",1.56,16,1905.47,"198,303",17.18,547,-,-,1738.32,"197,549",149.97,207,5608.59,"228,548",4328.50,"187,949",2240.03,"73,048",2088.46,"114,901",1280.10,"40,599",964.50,"27,609",315.60,"12,990",6377.99,"18,992",4830.75,"14,437",1547.24,"4,556",684.93,991,862.31,"3,565",506.56,"587,879",506.56,"587,879",0.00,0,198185.02,"7,969,354",198447.31,"27,132,941",197940.75,"26,545,062",156763.28,"3,455,808",9183.14,"618,347",147580.14,"2,837,461",4072.71,"12,203,095",1155.00,"6,414,756",2917.71,"5,788,339",4950.77,"252,471",8.12,429,4923.54,"251,161",19.11,881,0.29,3,0.26,3,0.03,0,910.87,"23,195",910.87,"23,195",10990.04,-,1080.56,-,9909.48,-,13272.19,-,8907.25,-,4364.94,-,2.55,-,2.19,-,0.36,-,14.76,-,100.01,-,63.83,-,6335.30,"6,516"
,Nov-2024,2.61,"20,592,498",1.10,"13,954,925",0.54,"847,485",0.35,"5,366,007",0.20,"7,741,434",1.40,"5,972,544",0.11,"665,029",240.29,"14,826,882",239.16,"13,504,833",1.12,"1,322,050",170358.50,"6,274,182",0.30,14,2250.97,"32,384",-,-,4079.18,"558,328",1438.33,"147,385",7769.51,"3,380,884",154820.21,"2,155,187",1.56,16,1894.74,"185,643",19.29,629,-,-,1732.94,"184,814",142.51,200,5167.93,"208,308",3936.04,"169,298",2036.02,"68,233",1900.02,"101,065",1231.89,"39,010",916.24,"26,677",315.65,"12,333",5847.81,"19,214",4462.09,"13,130",1385.72,"6,083",663.27,915,722.45,"5,168",472.48,"537,849",472.48,"537,849",0.00,0,183741.46,"7,225,196",183981.74,"22,052,079",183509.26,"21,514,230",144940.69,"3,215,536",8518.57,"598,559",136422.12,"2,616,978",3659.77,"9,925,228",1025.12,"5,097,948",2634.64,"4,827,279",4760.71,"241,717",7.75,410,4734.61,"240,471",18.35,837,0.28,3,0.27,3,0.02,0,898.33,"22,981",898.33,"22,981",10868.11,-,1072.40,-,9795.72,-,15627.20,-,11463.53,-,4163.66,-,2.55,-,2.20,-,0.35,-,14.52,-,96.91,-,63.60,-,6261.80,"6,439"
,Oct-2024,3.59,"25,730,864",1.69,"16,664,120",1.04,"1,626,397",0.41,"6,573,748",0.23,"8,463,975",1.74,"8,046,345",0.16,"1,020,399",267.92,"17,070,975",266.69,"15,418,778",1.23,"1,652,197",185187.17,"7,358,283",0.31,17,4021.91,"69,157",-,-,4668.23,"629,382",1463.68,"157,479",9183.38,"4,152,428",165849.66,"2,349,821",1.64,18,1871.73,"189,818",24.54,773,-,-,1710.21,"188,844",136.98,202,5759.31,"248,619",4332.14,"201,789",2196.73,"79,293",2135.41,"122,496",1427.17,"46,830",1060.17,"32,091",367.00,"14,738",5977.88,"20,419",4425.20,"13,074",1552.68,"7,345",718.88,981,833.81,"6,365",546.98,"624,057",546.98,"624,057",0.00,0,199343.07,"8,441,196",199610.99,"25,512,171",199064.01,"24,888,114",154876.80,"3,532,243",9126.58,"657,333",145750.22,"2,874,910",4259.90,"11,281,098",1152.19,"5,801,815",3107.71,"5,479,282",5545.04,"285,506",8.32,444,5515.23,"284,076",21.49,985,0.29,3,0.28,3,0.01,0,1227.30,"31,480",1227.30,"31,480",10878.00,-,1068.90,-,9809.11,-,15503.38,-,11439.31,-,4064.07,-,2.56,-,2.21,-,0.35,-,14.51,-,95.09,-,64.31,-,6168.52,"6,345"
,Sep-2024,4.08,"23,840,258",1.57,"14,750,412",0.99,"1,468,346",0.37,"6,038,102",0.21,"7,243,965",2.40,"8,415,273",0.11,"674,573",233.33,"17,786,483",232.21,"16,027,655",1.12,"1,758,828",166626.30,"6,384,754",0.30,14,2342.41,"35,550",-,-,4299.36,"565,233",1657.93,"122,079",7908.83,"3,597,885",150417.47,"2,063,995",1.31,14,1805.36,"180,707",18.81,568,-,-,1651.69,"179,945",134.86,193,5275.26,"216,304",3921.62,"176,202",1978.05,"60,857",1943.57,"115,345",1353.64,"40,102",995.05,"25,777",358.59,"14,325",5476.69,"17,489",4054.95,"11,889",1421.74,"5,600",721.65,858,700.09,"4,743",484.94,"543,387",484.94,"543,387",0.00,0,179668.57,"7,342,641",179901.90,"25,129,124",179416.96,"24,585,737",144028.12,"3,157,064",10596.33,"617,325",133431.79,"2,539,739",3911.28,"11,251,665",1103.93,"5,946,842",2807.35,"5,304,823",4949.81,"245,223",8.02,417,4922.18,"243,930",19.62,876,0.27,3,0.25,3,0.01,0,975.12,"23,389",975.12,"23,389",10793.85,-,1061.03,-,9732.82,-,15339.99,-,11381.79,-,3958.20,-,2.55,-,2.20,-,0.35,-,14.53,-,93.43,-,64.16,-,6070.79,"6,245"
,Aug-2024,3.88,"23,205,978",1.62,"15,544,033",0.99,"1,468,219",0.41,"6,391,039",0.22,"7,684,775",2.13,"6,911,072",0.13,"750,873",237.53,"15,910,436",236.33,"14,385,410",1.19,"1,525,025",166465.50,"6,408,703",0.31,13,2783.25,"35,283",-,-,4533.37,"577,888",1534.87,"144,196",7983.23,"3,590,588",149630.47,"2,060,736",1.45,15,1774.78,"177,162",19.06,576,-,-,1621.10,"176,386",134.62,199,5322.94,"211,726",3900.49,"168,184",2023.95,"63,048",1876.54,"105,136",1422.45,"43,542",1061.40,"29,346",361.05,"14,196",5466.90,"16,555",4092.83,"11,599",1374.07,"4,956",710.24,908,663.82,"4,048",508.49,"568,848",508.49,"568,848",0.00,0,179538.61,"7,382,994",179776.13,"23,293,430",179267.64,"22,724,582",144463.15,"3,182,912",10667.99,"614,654",133795.17,"2,568,258",3980.06,"10,547,357",1159.37,"5,630,895",2820.69,"4,916,461",5157.20,"255,021",8.46,434,5128.53,"253,703",20.20,883,0.31,3,0.28,3,0.02,0,972.97,"23,935",972.97,"23,935",10739.74,-,1054.24,-,9685.49,-,15182.13,-,11322.72,-,3859.41,-,2.55,-,2.20,-,0.35,-,14.50,-,93.01,-,63.97,-,5912.93,"6,087"
,Jul-2024,4.54,"25,280,807",1.71,"17,139,102",1.03,"1,524,120",0.44,"7,150,905",0.23,"8,464,077",2.71,"7,417,106",0.12,"724,598",246.68,"15,970,680",245.48,"14,531,533",1.19,"1,439,147",161225.51,"6,480,748",0.31,13,2481.39,"28,605",-,-,4902.84,"593,177",1479.29,"132,397",8006.14,"3,662,264",144355.54,"2,064,292",1.40,15,1734.76,"175,789",19.25,575,-,-,1588.11,"175,014",127.40,200,5294.35,"217,435",3837.80,"172,670",1970.94,"62,284",1866.86,"110,386",1456.56,"44,765",1068.58,"28,600",387.98,"16,165",5356.71,"16,327",4009.69,"11,386",1347.01,"4,941",713.97,940,633.05,"4,001",531.00,"610,685",531.00,"610,685",0.00,0,174142.33,"7,500,984",174389.01,"23,471,665",173858.01,"22,860,979",138523.69,"3,141,241",8897.45,"584,669",129626.24,"2,556,572",4305.75,"10,958,678",1227.41,"5,820,942",3078.34,"5,137,737",5069.38,"250,318",8.54,433,5040.14,"248,968",20.70,917,0.29,3,0.27,3,0.02,0,944.29,"23,498",944.29,"23,498",10677.71,-,1045.68,-,9632.02,-,15211.22,-,11419.62,-,3791.61,-,2.55,-,2.21,-,0.34,-,14.78,-,89.72,-,61.87,-,5851.14,"6,020"
,Jun-2024,4.36,"22,580,094",1.60,"15,107,943",0.97,"1,372,786",0.42,"6,414,226",0.21,"7,320,931",2.67,"6,953,169",0.09,"518,982",231.84,"16,037,694",230.72,"14,570,686",1.12,"1,467,008",155567.02,"6,073,917",0.30,16,2929.34,"43,676",-,-,5167.51,"577,794",1311.11,"113,888",7307.34,"3,331,461",138851.42,"2,007,081",1.41,15,1697.73,"171,469",21.07,581,-,-,1544.59,"170,756",132.07,132,5003.43,"200,081",3579.49,"158,822",1895.40,"59,417",1684.10,"99,405",1423.94,"41,259",1063.58,"27,629",360.36,"13,629",5236.08,"15,897",4038.05,"11,298",1198.03,"4,599",650.89,946,547.14,"3,653",484.42,"553,834",484.42,"553,834",0.00,0,167988.69,"7,015,198",168220.52,"23,052,892",167736.10,"22,499,058",132846.07,"3,029,193",8784.73,"557,266",124061.34,"2,471,927",3780.42,"10,487,118",1029.33,"5,573,973",2751.09,"4,913,144",5076.57,"255,229",8.29,426,5045.81,"253,844",22.47,959,0.28,3,0.27,3,0.02,0,973.79,"24,426",973.79,"24,426",10662.37,-,1038.13,-,9624.24,-,15051.30,-,11375.61,-,3675.69,-,2.56,-,2.21,-,0.35,-,15.25,-,89.67,-,61.64,-,5770.15,"5,939"
,May-2024,4.07,"22,018,913",1.60,"14,632,648",0.98,"1,363,203",0.43,"6,669,493",0.19,"6,599,952",2.37,"6,780,829",0.10,"605,436",249.71,"15,186,947",248.49,"13,559,606",1.22,"1,627,340",156773.59,"6,279,019",0.31,18,2295.50,"37,499",-,-,5576.99,"606,167",1074.61,"132,404",7467.75,"3,457,995",140358.43,"2,044,937",1.62,17,1698.67,"167,035",19.33,506,-,-,1539.23,"166,305",140.11,225,5105.17,"208,520",3601.36,"164,955",1906.58,"63,831",1694.78,"101,124",1503.82,"43,565",1114.35,"29,772",389.47,"13,793",5496.00,"16,697",4204.49,"11,566",1291.51,"5,131",689.94,"1,027",601.57,"4,104",524.39,"611,518",524.39,"611,518",0.00,0,169597.82,"7,282,789",169847.53,"22,469,736",169323.14,"21,858,218",133232.33,"3,092,908",8851.50,"571,075",124380.84,"2,521,832",3812.36,"9,595,069",1012.11,"4,905,987",2800.25,"4,689,082",5166.41,"260,240",8.63,441,5133.52,"258,785",24.26,"1,014",0.33,3,0.31,3,0.02,0,879.79,"22,804",879.79,"22,804",10598.99,-,1033.00,-,9565.98,-,14840.92,-,11302.14,-,3538.78,-,2.57,-,2.22,-,0.36,-,15.69,-,88.04,-,61.21,-,5690.84,"5,858"
,Apr-2024,3.53,"22,115,118",1.25,"14,132,535",0.68,"1,023,439",0.38,"6,510,577",0.19,"6,598,519",2.17,"7,343,662",0.11,"638,922",235.59,"14,433,296",234.46,"12,800,746",1.12,"1,632,550",149083.29,"5,945,989",0.29,19,2535.32,"36,959",-,-,5503.65,"592,279",964.06,"121,718",7040.03,"3,230,549",133039.94,"1,964,465",1.52,18,1644.10,"159,006",20.50,563,-,-,1494.37,"158,223",129.23,220,4960.12,"200,409",3441.51,"156,498",1843.36,"61,982",1598.15,"94,516",1518.61,"43,911",1126.31,"30,022",392.30,"13,889",5288.79,"14,964",3993.29,"10,507",1295.49,"4,457",695.13,962,600.37,"3,495",525.73,"667,829",525.73,"667,829",0.00,0,161502.02,"6,988,198",161737.61,"21,421,494",161211.88,"20,753,665",127302.31,"2,962,262",8373.78,"552,044",118928.53,"2,410,218",3796.75,"9,637,480",966.25,"5,089,149",2830.50,"4,548,332",5240.40,"265,905",9.07,458,5207.60,"264,457",23.73,990,0.52,5,0.50,5,0.02,0,919.05,"24,502",919.05,"24,502",10534.85,-,1025.40,-,9509.45,-,14716.82,-,11294.83,-,3421.99,-,2.57,-,2.23,-,0.35,-,17.44,-,88.39,-,60.73,-,5597.20,"5,766"
,Mar-2024,3.48,"21,627,756",1.14,"13,374,679",0.60,"981,057",0.35,"6,226,720",0.19,"6,166,902",2.27,"7,795,104",0.07,"457,973",278.47,"18,128,366",277.25,"16,588,625",1.22,"1,539,741",152969.08,"7,152,557",0.34,22,3014.53,"44,707",-,-,5806.36,"634,706",1808.71,"173,928",7939.10,"4,320,840",134400.04,"1,978,353",1.78,20,1661.00,"165,047",22.68,584,-,-,1492.00,"164,223",146.32,240,5034.13,"209,208",3439.38,"164,459",1800.04,"60,378",1639.34,"104,081",1594.75,"44,749",1163.77,"29,309",430.98,"15,440",5804.85,"18,200",4489.88,"13,741",1314.97,"4,459",699.02,964,615.95,"3,495",585.31,"688,745",585.31,"688,745",0.00,0,166054.37,"8,233,757",166332.85,"26,362,123",165747.54,"25,673,378",128625.58,"3,131,961",8771.04,"602,816",119854.54,"2,529,145",4250.54,"10,374,045",1142.99,"5,235,835",3107.55,"5,138,210",5563.96,"278,271",8.83,446,5528.63,"276,714",26.50,"1,111",0.53,5,0.51,5,0.02,0,1059.56,"27,303",1059.56,"27,303",10667.22,-,1018.03,-,9649.19,-,16743.63,-,13381.80,-,3361.82,-,2.58,-,2.23,-,0.35,-,17.55,-,89.03,-,62.50,-,3434.93,"3,607"
,Feb-2024,3.60,"21,907,760",1.46,"14,722,762",0.87,"1,273,135",0.39,"6,575,139",0.20,"6,874,488",2.04,"6,537,554",0.09,"647,444",238.26,"14,614,297",237.09,"13,083,464",1.17,"1,530,833",137733.21,"6,039,675",0.32,21,2965.77,"48,312",-,-,5346.35,"568,092",1504.81,"123,887",6889.23,"3,471,495",121026.73,"1,827,869",1.66,19,1611.25,"153,734",15.43,376,-,-,1464.78,"153,173",131.04,184,4634.92,"190,658",3112.44,"149,206",1618.50,"54,431",1493.94,"94,775",1522.47,"41,452",1108.96,"27,918",413.51,"13,534",6470.84,"22,674",5211.85,"18,434",1259.00,"4,240",702.41,919,556.58,"3,321",541.88,"602,630",541.88,"602,630",0.00,0,150992.11,"7,009,371",151230.37,"21,623,668",150688.49,"21,021,038",117275.04,"2,828,120",7774.97,"530,845",109500.07,"2,297,275",3800.36,"8,867,591",1008.05,"4,540,083",2792.31,"4,327,508",5172.34,"257,238",7.91,395,5139.17,"255,809",25.26,"1,034",0.55,5,0.53,5,0.01,0,812.15,"21,543",812.15,"21,543",10612.71,-,1006.00,-,9606.71,-,17118.53,-,13795.76,-,3322.78,-,2.57,-,2.23,-,0.34,-,17.01,-,87.73,-,61.50,-,3371.80,"3,541"
,Jan-2024,3.74,"21,705,635",1.42,"14,658,627",0.79,"1,100,547",0.43,"6,039,056",0.21,"7,519,024",2.21,"6,439,543",0.11,"607,465",230.99,"14,691,625",229.79,"13,127,720",1.20,"1,563,905",137068.03,"5,945,126",0.36,24,2118.74,"42,872",-,-,5087.92,"566,310",948.05,"127,514",6882.78,"3,367,322",122030.18,"1,841,084",1.90,21,1571.50,"154,405",18.82,619,-,-,1440.08,"153,564",112.60,222,4934.19,"211,931",3289.52,"166,444",1725.59,"58,532",1563.93,"107,912",1644.68,"45,487",1193.18,"30,383",451.50,"15,103",7087.25,"25,784",5766.67,"21,259",1320.58,"4,525",690.67,927,629.91,"3,598",547.17,"583,653",547.17,"583,653",0.00,0,151208.15,"6,920,899",151439.14,"21,612,523",150891.97,"21,028,871",117854.93,"2,815,296",7654.37,"524,854",110200.56,"2,290,441",3837.71,"9,123,990",1028.04,"4,767,036",2809.67,"4,356,954",5306.01,"260,746",8.26,404,5272.19,"259,326",25.56,"1,016",0.65,6,0.64,6,0.02,0,839.66,"22,351",839.66,"22,351",10570.66,-,995.00,-,9575.66,-,17676.26,-,14396.94,-,3279.33,-,2.58,-,2.24,-,0.34,-,17.60,-,85.93,-,60.04,-,3213.79,"3,380"
,Dec-2023,3.41,"22,228,644",1.29,"14,220,985",0.69,"1,009,116",0.40,"5,903,343",0.20,"7,308,526",2.01,"7,392,675",0.11,"614,984",230.39,"15,888,778",229.23,"14,244,586",1.16,"1,644,192",134755.92,"5,917,191",0.32,23,1580.49,"27,013",-,-,4987.93,"570,126",1310.99,"128,244",6673.93,"3,368,836",120202.26,"1,822,949",2.06,26,1557.74,"152,705",14.09,478,-,-,1403.46,"151,991",140.19,237,4983.15,"213,054",3215.00,"165,119",1706.70,"58,300",1508.29,"106,819",1768.16,"47,935",1301.59,"32,225",466.56,"15,709",7235.20,"26,173",5960.57,"21,732",1274.63,"4,441",709.65,915,564.98,"3,526",547.23,"592,972",547.23,"592,972",0.00,0,149079.24,"6,902,095",149309.63,"22,790,873",148762.40,"22,197,901",116329.75,"2,804,467",7372.04,"508,669",108957.71,"2,295,798",3836.26,"9,388,620",1050.96,"4,862,570",2785.31,"4,526,051",5463.60,"269,288",8.19,405,5428.47,"267,843",26.94,"1,041",0.66,6,0.66,6,0.00,0,929.51,"24,592",929.51,"24,592",10587.85,-,979.05,-,9608.81,-,17544.34,-,14293.01,-,3251.33,-,2.58,-,2.24,-,0.34,-,16.89,-,85.67,-,59.57,-,3170.66,-
,Nov-2023,3.08,"21,011,085",1.24,"13,568,124",0.64,"939,382",0.41,"5,919,154",0.19,"6,709,589",1.74,"6,922,315",0.10,"520,645",219.20,"13,591,443",218.05,"12,078,797",1.15,"1,512,645",128072.73,"5,673,303",0.30,19,3221.01,"47,635",-,-,4723.84,"535,002",1380.65,"142,415",6394.01,"3,208,491",112352.92,"1,739,741",2.69,37,1527.84,"142,456",18.82,590,-,-,1376.66,"141,646",132.36,220,4742.56,"210,038",2970.90,"160,644",1583.66,"59,015",1387.24,"101,629",1771.66,"49,394",1301.95,"34,379",469.71,"15,015",6510.09,"24,248",5308.63,"19,853",1201.46,"4,394",662.14,891,539.32,"3,504",525.55,"558,866",525.55,"558,866",0.00,0,141378.76,"6,608,910",141597.96,"20,200,353",141072.41,"19,641,487",108646.12,"2,646,783",6927.98,"478,326",101718.14,"2,168,458",3622.58,"8,033,440",988.62,"4,130,936",2633.96,"3,902,504",5542.64,"276,530",7.89,391,5505.75,"275,032",28.99,"1,107",0.75,7,0.75,7,0.01,0,1079.59,"28,972",1079.59,"28,972",10725.71,-,960.01,-,9764.99,-,16944.31,-,13758.21,-,3186.10,-,2.58,-,2.24,-,0.34,-,15.87,-,84.32,-,58.74,-,3087.39,-
,Oct-2023,3.31,"21,422,005",1.26,"13,902,085",0.66,"889,349",0.40,"5,760,793",0.20,"7,251,944",1.96,"7,018,310",0.10,"501,610",224.62,"13,464,400",223.48,"11,899,324",1.14,"1,565,076",128356.32,"5,667,254",0.31,20,1745.79,"19,666",-,-,4928.80,"538,239",1278.99,"131,546",6314.53,"3,262,015",114087.90,"1,715,768",2.63,38,1499.66,"139,050",15.14,525,-,-,1348.29,"138,287",136.23,238,5104.71,"230,670",3200.48,"178,569",1596.74,"57,774",1603.73,"120,795",1904.23,"52,101",1375.28,"33,731",528.95,"18,370",6687.84,"25,012",5329.32,"20,649",1358.52,"4,362",735.65,872,622.87,"3,490",559.90,"584,454",559.90,"584,454",0.00,0,142208.43,"6,646,440",142433.05,"20,110,841",141873.15,"19,526,387",109334.05,"2,619,086",6877.68,"474,253",102456.37,"2,144,833",3736.00,"8,464,802",983.50,"4,400,612",2752.51,"4,064,190",5721.32,"277,832",8.54,413,5683.38,"276,289",29.40,"1,130",0.85,8,0.84,8,0.01,0,986.49,"25,378",986.49,"25,378",10748.82,-,947.11,-,9801.71,-,16830.82,-,13668.03,-,3162.79,-,2.58,-,2.23,-,0.35,-,15.30,-,83.48,-,59.75,-,3017.20,-
